"day_pos","date_time","date_time_exp","sent_num","text"
22,"2016-06-02 23:58:29","2016-06-02 23:15:00",-1,"Watching House of Cards and relaxing in the bed. Stomachache is not disappearing so I need to rest more and will see tomorrow #n #xfb"
23,"2016-06-03 00:30:17","2016-06-02 23:59:59",-1,"With this last tweet today I am going to sleep and I hope I can expect beautiful morning without any stomachache. #n #xfb"
1,"2016-06-03 07:37:12","2016-06-03 07:30:00",1,"Stomachache is gone or at least it looks like and I need to have shower to woke up completely. I need to sleep longer tomorrow. #p #xfb"
2,"2016-06-03 08:16:04","2016-06-03 08:15:00",1,"Train is here and I am as well on the time. Thanks God is Friday and I can enjoy weekend after this another intensive week #p #xfb"
3,"2016-06-03 09:24:47","2016-06-03 09:00:00",-1,"After status meeting I am little bit pissed of from college who is not able to finish his tasks but solving everything around #n #xfb"
4,"2016-06-03 09:52:10","2016-06-03 09:45:00",1,"I need to finish several tasks today but also want leave earlier, it's Friday and I don't want to scary here till late afternoon #p #xfb"
5,"2016-06-03 10:37:53","2016-06-03 10:30:00",1,"Responded on most of the important emails, rest. left as to be done in future or never which means when they need me they ask again #p #xfb"
6,"2016-06-03 11:25:27","2016-06-03 11:15:00",1,"Waiting for the team leader before we go for lunch. I have several topics on which I would like to know another opinion #p #xfb"
7,"2016-06-03 12:21:01","2016-06-03 12:00:00",-1,"Have annoying discussion with colleague who cannot stop talking, but he doesn't say anything useful just garbage and small talk #n #xfb"
8,"2016-06-03 13:57:02","2016-06-03 13:30:00",-1,"Having funny discussion with colleague about another one and his work output quality. It's terrible done and he doesn't care. #n #xfb"
9,"2016-06-03 14:21:56","2016-06-03 14:15:00",-1,"I need a break and something sweet which helps me to refresh before next work. I have feeling like I am slow and unproductive #n #xfb"
10,"2016-06-03 15:23:15","2016-06-03 15:00:00",1,"I am really hungry so I bought two small bagets and when I returned I got really pleasant phone call from friend. #p #xfb"
11,"2016-06-03 15:50:12","2016-06-03 15:45:00",1,"Sitting on the terrace with second baget and discussing many funny topics and laughing about them together with colleagues. #p #xfb"
12,"2016-06-03 16:31:22","2016-06-03 16:30:00",1,"I think it's almost perfect time to leave home. Family wanted to go shopping later today, so let's leave in next thirty minutes #p #xfb"
13,"2016-06-03 17:18:47","2016-06-03 17:15:00",1,"Catching family in the shopping mall, but it's not such easy, here is many places where they should be and they are one step ahead #p #xfb"
14,"2016-06-03 18:01:32","2016-06-03 18:00:00",1,"Leaving the shopping center and going to pick up the car and go home to see results of Mayas school project week. #p #xfb"
15,"2016-06-03 18:45:55","2016-06-03 18:45:00",1,"We are at the perfect project exhibition of things made by kids during whole week and presented today afternoon #p #xfb"
16,"2016-06-03 19:47:36","2016-06-03 19:30:00",1,"We are tasting really delicious Chilli con Carne and met with Czech friends and right away setup the babysitting for next Thursday #p #xfb"
17,"2016-06-03 20:19:55","2016-06-03 20:15:00",1,"And meanwhile kids are having bath with lavender soap we are laying in the bed and relaxing for a while till they are finished #p #xfb"
18,"2016-06-03 21:10:36","2016-06-03 21:00:00",1,"Eating water melone and trying to choose some movie for Friday night spend together with my beautiful and gentle wife. #p #xfb"
19,"2016-06-03 21:49:19","2016-06-03 21:45:00",1,"Watching TV show #porad on @streamCZ and really like it, especially his critics of anything what is broadcasted in TV in recent time #p #xfb"
20,"2016-06-03 23:01:54","2016-06-03 22:30:00",1,"My wife is start to sleeping during watching movie so we need to finish it tomorrow so she can go sleep and I am going to work #p #xfb"
21,"2016-06-03 23:21:24","2016-06-03 23:15:00",1,"Coming through company presentation about #presto sql engine and how to use it and with what database and install into amazon cloud #p #xfb"
22,"2016-06-04 00:02:28","2016-06-03 23:59:59",1,"Maya was crying from sleep so I needed to calm her down and meanwhile I am watching extremely good directed episode House of Cards #p #xfb"
1,"2016-06-04 09:33:30","2016-06-04 09:00:00",1,"Filip came to us and with explanation of what toy he took he woke us up. Then he came into our bed like a baby boy #p #xfb"
2,"2016-06-04 09:54:27","2016-06-04 09:45:00",1,"Filip is watching story tale, Maya still sleeping, so I can enjoy a little bit more time in bed in the morning which is perfect #p #xfb"
3,"2016-06-04 10:47:04","2016-06-04 10:30:00",1,"We were finally convinced we need to woke up from bed and have breakfast. Kids have cereals and Iva made for us delicious porridge #p #xfb"
4,"2016-06-04 11:37:39","2016-06-04 11:15:00",1,"After breakfast we had nice and quiet family moment by sitting in kitchen and relax with reading news when the kids dressed up #p #xfb"
5,"2016-06-04 12:12:42","2016-06-04 12:00:00",1,"We are in the shopping mall to buy melone and strawberries because kids like it and they literally eat it like grasshoppers #p #xfb"
6,"2016-06-04 12:47:36","2016-06-04 12:45:00",1,"Leaving the shopping mall and going to walk home. Kids are lazy to walk, but it's necessary especially when it's not such far #p #xfb"
7,"2016-06-04 13:38:18","2016-06-04 13:30:00",1,"We returned from shopping, kids are keen to have pillow fight and they are nicely pushing me into our double bed to have fight there #p #xfb"
8,"2016-06-04 14:17:54","2016-06-04 14:15:00",1,"Potatoes for porridge and chicken are ready and I am going to relax a bit before wife will cook lunch for us, she has red curry #p #xfb"
9,"2016-06-04 15:19:03","2016-06-04 15:00:00",1,"Filip went sleep to my bed as usual he likes it because it's bigger than his and Maya is enjoying water melone and she is gorgeous #p #xfb"
10,"2016-06-04 15:46:22","2016-06-04 15:45:00",1,"We went all to have siesta after lunch and sleep for a while. It was practically easy to convince kids to do so. #p #xfb"
11,"2016-06-04 17:17:06","2016-06-04 17:15:00",1,"Sleeping was nice, kids are still sleeping a bit, but when they woke up we can go for walk to forest or they can take bycicles #p #xfb"
12,"2016-06-04 18:23:59","2016-06-04 18:00:00",1,"Kids woke up already and playing in children's room and Iva is watching some American TV reality show. So I need to finally stand up #p #xfb"
13,"2016-06-04 19:04:52","2016-06-04 18:45:00",1,"Garbage thrown to containers and we can pick kids and go to forest for some longer hike. Kids need some snack and we can go. #p #xfb"
14,"2016-06-04 19:33:08","2016-06-04 19:30:00",1,"We have really big discussion with my daughter about what boa eats. We had this discussion in the morning and watched @YouTube video #p #xfb"
15,"2016-06-04 20:18:59","2016-06-04 20:15:00",1,"We are out of the forest. We saw small snake. And we will stop by at home for money and will buy some bread for dinner #p #xfb"
16,"2016-06-04 21:10:28","2016-06-04 21:00:00",1,"We are back at home after we bought bread. I prepared grill to be ready for cheese and chicken grilling for us and kids for dinner #p #xfb"
17,"2016-06-04 21:49:41","2016-06-04 21:45:00",1,"Having delicious grilled cheese for dinner with really good fresh bread. Kids are discussing over the grilled chicken what to watch #p #xfb"
18,"2016-06-04 22:36:42","2016-06-04 22:30:00",1,"Watching #Bones and relaxing in the bed with water melone. And planning some nice trip with friend for family tomorrow #p #xfb"
19,"2016-06-04 23:45:13","2016-06-04 23:15:00",1,"Trip for tomorrow is planned and I hope weather will be good. Everything else is determined by situation. Hope kids will have fun #p #xfb"
20,"2016-06-05 00:10:14","2016-06-04 23:59:59",1,"With this last tweet for today I am going to watch House of Cards and then sleep a bit to be ready for tomorrow trip with kids #p #xfb"
1,"2016-06-05 09:35:54","2016-06-05 09:00:00",1,"Hurry morning to prepare kids clothes, breakfast and snack for trip with friend. Weather is not perfect let's hope it stays cloudy #p #xfb"
2,"2016-06-05 10:18:47","2016-06-05 09:45:00",1,"I took a shower and pack two backpack in hurry I could take another one. Good thing is that I have functional clothes then it's OK #p #xfb"
3,"2016-06-05 10:58:46","2016-06-05 10:30:00",-1,"We are in the train to the trip. It's first trip after long time, so Iva is little bit cranky about me and my phone usage. #n #xfb"
4,"2016-06-05 11:17:39","2016-06-05 11:15:00",1,"Trip started we are out from train. Kids wondering if they know the place, but they don't. I am interested what they say to river #p #xfb"
5,"2016-06-05 12:05:54","2016-06-05 12:00:00",1,"It's perfect to be in the middle of woods and going next to the river with many  noisy cascades. Kids like it and also our friends #p #xfb"
6,"2016-06-05 12:52:24","2016-06-05 12:45:00",1,"Kids enjoyed walking in the river and when we boots up back we went around biggest waterfall which was big attraction for them #p #xfb"
7,"2016-06-05 13:55:14","2016-06-05 13:30:00",-1,"It started terrible rain and even though we took jackets it's not better we are wet outside and swet inside and it's still journey #n #xfb"
8,"2016-06-05 14:46:20","2016-06-05 14:15:00",1,"Walk through the forest in heavy rain with wet jackets was unpleasant for kids, but we are at the train station now, so it's better #p #xfb"
9,"2016-06-05 15:01:11","2016-06-05 15:00:00",1,"Finally sitting in the train and kids calm down when they get warm up a bit. Situation is better without constant rain around #p #xfb"
10,"2016-06-05 16:11:11","2016-06-05 15:45:00",1,"We are back at home after terrible rain. The journey back from train station to home was more pleasant because sun was warming us #p #xfb"
11,"2016-06-05 16:32:57","2016-06-05 16:30:00",1,"Sitting on the couch and reading messages and articles and waiting for pizza which Iva ordered, I need to order some China food #p #xfb"
12,"2016-06-05 17:42:59","2016-06-05 17:15:00",1,"We picked up Chinese food and want go to gave it to Filip, he was impatiently waiting for his favorite noodles with chicken #p #xfb"
13,"2016-06-05 18:35:10","2016-06-05 18:00:00",1,"I need to take a nap after today trip and currently full stomach. Since is bit quiet when kids watching story tale it's perfect time #p #xfb"
14,"2016-06-05 19:31:37","2016-06-05 19:30:00",1,"Kids are watching still the story tale and I can rest a bit as well. So, laying in the bed with closed exes and enjoy the moment #p #xfb"
15,"2016-06-05 20:18:39","2016-06-05 20:15:00",1,"Kids are in the bath so I need to finally wake up and take care about them meanwhile help my wife. They like to have full bath #p #xfb"
16,"2016-06-05 21:19:51","2016-06-05 21:00:00",1,"We are all sitting on the couch. Kids are watching and we are listening animated movie inside out. It's nice family moment #p #xfb"
17,"2016-06-05 22:25:44","2016-06-05 21:45:00",1,"Filip fallen asleep next to me like a baby in our bed which he likes a lot when I was playing on my phone. He is my baby boy #p #xfb"
18,"2016-06-05 22:35:23","2016-06-05 22:30:00",1,"Kids are both in theirs beds and Iva is baking muffins for tomorrow's Maya birthday celebration follow up. So I can pack my stuff #p #xfb"
19,"2016-06-05 23:15:12","2016-06-05 23:15:00",1,"Lazy laying in the bed and watching Step up all in and enjoying time with my wife. It starts not so good I hope it would be better #p #xfb"
20,"2016-06-06 00:19:41","2016-06-05 23:59:59",1,"Chinese noodles as late night dinner in the bed together with good movie and sharing plate together with my wife is nice cliché #p #xfb"
1,"2016-06-06 07:58:44","2016-06-06 07:30:00",1,"It's good morning. I woke up fresh and refreshed. I am really interested what is waiting for me today in the work. #p #xfb"
2,"2016-06-06 08:16:40","2016-06-06 08:15:00",1,"I am already in the train, not much hurry today. Reading article about second episode of new Top Gear which is recommended to watch #p #xfb"
3,"2016-06-06 09:12:01","2016-06-06 09:00:00",-1,"Team leader is sick something I need to manage team thus week. It would be extra work for me so I need to much more efficient #n #xfb"
4,"2016-06-06 10:04:18","2016-06-06 09:45:00",1,"I had really interesting call about many possibilities connected with big data and data science so let's see what happens #p #xfb"
5,"2016-06-06 11:01:06","2016-06-06 10:30:00",-1,"It seems that sql optimization is not an easy job at all even in the era of big data and data science it's human work #n #xfb"
6,"2016-06-06 11:17:36","2016-06-06 11:15:00",-1,"Ugh, it's planned one and half hour server shut down because firmware update in the middle of working day, what organization is this #n #xfb"
7,"2016-06-06 12:03:33","2016-06-06 12:00:00",1,"Standing at the terrace with friends eating mango ice cream localy made and discussing many interesting things not related to work #p #xfb"
8,"2016-06-06 12:46:39","2016-06-06 12:45:00",-1,"I need to finally do monthly company expenses which I always annoying administrative work. But I want my money back, so. #n #xfb"
9,"2016-06-06 13:44:48","2016-06-06 13:30:00",1,"Expenses done together with status report for chief architect to prepare him for project status meeting. I can get back to work #p #xfb"
10,"2016-06-06 15:02:53","2016-06-06 15:00:00",-1,"Testing process in here is one of the big mysteries which has been observed, non deterministic, not organized, just reported #n #xfb"
11,"2016-06-06 16:31:35","2016-06-06 16:30:00",-1,"Solving many things in parallel is not good to manage also experiment so I forget to write the previous status which is wrong #n #xfb"
12,"2016-06-06 17:19:24","2016-06-06 17:15:00",1,"I do really like running to catch the train or tram at the latest moment. It's nice exercise which helps me to stay healthy #p #xfb"
13,"2016-06-06 18:02:33","2016-06-06 18:00:00",1,"Enjoying fresh air and little bit sun on the way home from work. Actually walking from bus station at home. #p #xfb"
14,"2016-06-06 18:50:24","2016-06-06 18:45:00",1,"Have spaghetti for dinner and kids meanwhile making a really big noise during undressing in the bathroom before bath. #p #xfb"
15,"2016-06-06 19:15:22","2016-06-06 18:45:00",1,"Spaghetti was eaten to me by my wife so I need to prepare something else for dinner. But I have there cupcakes as consolation price #p #xfb"
16,"2016-06-06 19:47:43","2016-06-06 19:30:00",1,"Relaxing with muffins. And I will go to download Game of Thrones and we will watch it in bed together with my beautiful wife. #p #xfb"
17,"2016-06-06 20:33:11","2016-06-06 20:15:00",1,"Watching Game of Thrones and kids sleep already, so early, earlier than we expected. But, at least they will rest and we as well #p #xfb"
18,"2016-06-06 21:02:41","2016-06-06 21:00:00",1,"Another good episode. We are enjoying show and cashew. What should be better than this and relaxing in the bed. #p #xfb"
19,"2016-06-06 21:51:55","2016-06-06 21:45:00",1,"I need to return back to hidden Markov models and viterbi algorithm, but first I will enjoy few rounds of snowboard game #p #xfb"
20,"2016-06-06 22:31:28","2016-06-06 22:30:00",1,"Implementing in Python like hell and trying to solve it at least to some functional point. With subset testing I hope it goes #p #xfb"
21,"2016-06-06 23:16:16","2016-06-06 23:15:00",1,"Writing email to colleague who will work on bachelor thesis about wearables precision and summarizing what is done #p #xfb"
22,"2016-06-07 00:05:20","2016-06-06 23:59:59",1,"Writing emails for which I haven't time yet during the busy day. Most importantly writing down to professor about to get assignment #p #xfb"
1,"2016-06-07 08:02:52","2016-06-07 07:30:00",1,"After shower I feel better and woke up at least enough to go to train. It's such warm that I can leave my coat home finally #p #xfb"
2,"2016-06-07 08:46:55","2016-06-07 08:15:00",1,"Train was few minutes late, but we saw few nice trains passing trains. And then I had really good cereals donuts for breakfast #p #xfb"
3,"2016-06-07 09:23:55","2016-06-07 09:00:00",1,"I am hurry with discussing topics with colleagues from out team and technical support team about the rights, testing and so on #p #xfb"
4,"2016-06-07 09:46:48","2016-06-07 09:45:00",1,"Analyzing errors in preproduction after there was really big fight to get access rights for limited time there. But I got them #p #xfb"
5,"2016-06-07 10:55:38","2016-06-07 10:30:00",-1,"I am taking care about many parallel things and consulting design of solution with explanation of details to colleagues #n #xfb"
6,"2016-06-07 11:28:15","2016-06-07 11:15:00",1,"Detail design about delta load explained. So, I can have moment for myself and enjoy the lunch with colleagues #p #xfb"
7,"2016-06-07 12:02:56","2016-06-07 12:00:00",1,"After the lunch relaxing on the terrace with ice cream and enjoying sun and warm weather. We need to plan some trip over weekend #p #xfb"
8,"2016-06-07 13:13:49","2016-06-07 12:45:00",-1,"I just replied to few emails. It's not such comfortable to write email on phone, but I cannot use it from customers computer #n #xfb"
9,"2016-06-07 13:34:36","2016-06-07 13:30:00",1,"I am really interested about replies to those emails. Meanwhile I need to finish two tasks and write some status comments #p #xfb"
10,"2016-06-07 14:16:14","2016-06-07 14:15:00",-1,"Struggling with unpleasant error code doesn't produce any changes so I am doing step by step checks and it's real rocket science #n #xfb"
11,"2016-06-07 15:44:08","2016-06-07 15:00:00",1,"I am just wondering about several open issues how to deal with it. So I need to discuss with broad audience #p #xfb"
12,"2016-06-07 15:59:57","2016-06-07 15:45:00",1,"Just found @iCollege_cz study program very interesting for such suitable price with many interesting people and topics to learn #p #xfb"
13,"2016-06-07 16:34:57","2016-06-07 16:30:00",1,"I think I nailed down all the problems and doing final testing of solution. Then I can follow up with discrepancies investigation #p #xfb"
14,"2016-06-07 17:36:12","2016-06-07 17:15:00",1,"Discrepancy in test result found. It's problem with test, actually three different ones, good for us we have correct implementation #p #xfb"
15,"2016-06-07 18:03:25","2016-06-07 18:00:00",1,"When I arrived home I saved the situation with arrow shooten by Noah to roof. I throw it back to ground with broom. #p #xfb"
16,"2016-06-07 18:54:43","2016-06-07 18:45:00",1,"Sitting on the balcony and relaxing Putting in calendar family Friday departure to Czech and arrival back to Swiss twelve days later #p #xfb"
17,"2016-06-07 19:51:04","2016-06-07 19:30:00",1,"Kids are in the bath and dinner in the owen so I can come through the advertisement flyers and rest. We can watch something later #p #xfb"
18,"2016-06-07 20:40:08","2016-06-07 20:15:00",1,"Watching TV shows at @streamCZ and eating dinner. Kids watching story tale as well, so we can relax together with wife. #p #xfb"
19,"2016-06-07 21:13:23","2016-06-07 21:00:00",1,"Following up with movie #creed and eating really good apricots. Kids are in theirs beds so ready to sleep soon. #p #xfb"
20,"2016-06-07 21:47:44","2016-06-07 21:45:00",1,"It's starts to warming up. Stallone showed up fifteen minutes after movie started. But it's good movie for relax straight forward #p #xfb"
21,"2016-06-07 22:33:37","2016-06-07 22:30:00",-1,"Movie is slow and little bit boring, but not completely bad as B class movies. I am waiting for the big fight where is it heading to #n #xfb"
22,"2016-06-07 23:16:37","2016-06-07 23:15:00",1,"At the end it wasn't such bad movie at all. The end was fancy and really thrilling. But I hope they keep it like that without sequel #p #xfb"
23,"2016-06-08 00:23:31","2016-06-07 23:59:59",1,"I did much more improvements to tweets processing so I can add it to github and also follow up with @Fitbit data processing #p #xfb"
1,"2016-06-08 07:43:41","2016-06-08 07:30:00",1,"Wau, when I woke up I can see that my alter ego has more followers and retweets then I have. I would not expect that, but good. #p #xfb"
2,"2016-06-08 08:17:32","2016-06-08 08:15:00",1,"@fitbit when your devices are used for research do you have somewhere in product paper declared precisions? Because it must be good! #p #xfb"
3,"2016-06-08 09:46:07","2016-06-08 09:45:00",1,"Looking at the Swiss Tourism for some hiking trip for next weekend. I cannot find this which I have in my mind, but there are others #p #xfb"
4,"2016-06-08 10:39:52","2016-06-08 10:30:00",-1,"Trying too organize all necessary tasks which has to be included in release. It's many small improvements and that's the problem #n #xfb"
5,"2016-06-08 11:27:41","2016-06-08 11:15:00",1,"It's almost time for lunch. I am really hungry because I had just small cup of cereals with yogurt. I am looking forward for pizza! #p #xfb"
6,"2016-06-08 12:20:33","2016-06-08 12:00:00",1,"We had really good fun with colleagues who have home office and ordered pizza for today. But they came or manage it #p #xfb"
7,"2016-06-08 12:46:04","2016-06-08 12:45:00",1,"Back to the work. I have plenty things which have to be finished. And meanwhile we are discussing hiking possibilities #p #xfb"
8,"2016-06-08 13:33:43","2016-06-08 13:30:00",1,"They reported an error. It's in preproduction where I don't have an access and database is in restore from Friday. It made my day #p #xfb"
9,"2016-06-08 14:26:10","2016-06-08 14:15:00",1,"Another task finished, so I can move forward to another one and kick it through, because this need involvement of many parties #p #xfb"
10,"2016-06-08 15:18:37","2016-06-08 15:00:00",1,"Seems that today is much calmer afternoon compare to another days before. Let's see what happens during next two hours. #p #xfb"
11,"2016-06-08 15:46:13","2016-06-08 15:45:00",-1,"Access for actual task is working. I just need too implement append approach instead complete reload. Which would be most of fun #n #xfb"
12,"2016-06-08 16:38:21","2016-06-08 16:30:00",1,"I had good conversation with colleague about technical design details, because I want to confirm my conclusions #p #xfb"
13,"2016-06-08 17:19:41","2016-06-08 17:15:00",1,"Waiting for the family on the parking next to train station after I came by train from work. We are going to buy some missing stuff #p #xfb"
14,"2016-06-08 18:07:26","2016-06-08 18:00:00",1,"Shopping is done, we have everything what we wanted and even more as usual. Kids have chosen cereal snack balls as snack to airplane #p #xfb"
15,"2016-06-08 18:50:28","2016-06-08 18:45:00",1,"Kids have prepared grilled chicken for dinner and I can taste strong blue cheese with fresh bread. I hope it's good. #p #xfb"
16,"2016-06-08 19:59:54","2016-06-08 19:30:00",1,"I would be grateful when I can exchange four years old company @Dell notebook with @Windows for #MacBook Pro. It's really time #p #xfb"
17,"2016-06-08 20:30:44","2016-06-08 20:15:00",1,"We will watch renewed Top Gear, but meanwhile we are watching TV shows on @streamCZ and relaxing. Kids came to us and they go to bed #p #xfb"
18,"2016-06-08 21:01:14","2016-06-08 21:00:00",1,"Cooking with Mira is really terrible show, but we are still watching it. And together with that we are enjoying water melone #p #xfb"
19,"2016-06-08 21:49:11","2016-06-08 21:45:00",1,"Renewed Top Gear is not bad at all. Lot of jokes. We are laughing a lot and except water melone which wasn't tasty it's good evening #p #xfb"
20,"2016-06-08 23:00:09","2016-06-08 22:30:00",1,"Looking at @GigaScience for template and instructions which I need once I will finish this experiment and will have data to publish #p #xfb"
21,"2016-06-08 23:17:09","2016-06-08 23:15:00",-1,"Thinking about to write article for @GigaScience in TeX, but never did it and I am not sure how my supervisor handle it #n #xfb"
1,"2016-06-09 07:41:46","2016-06-09 07:30:00",-1,"Feeling like beaten dog. I hope shower helps me to woke up, but I need to go sleep earlier today than in two in the morning #n #xfb"
2,"2016-06-09 08:48:30","2016-06-09 08:15:00",-1,"I was running to cough the train and I am terribly wet. I need to dry out during the time before and in the daily status meeting #n #xfb"
3,"2016-06-09 09:42:15","2016-06-09 09:00:00",1,"Discussing technical details about important design tasks and prioritize them with team leader. We need to know what to do next #p #xfb"
4,"2016-06-09 10:26:30","2016-06-09 09:45:00",1,"Everything discussed through and saddle down what have to be established as task in JIRA and we can follow up and finish one by one #p #xfb"
5,"2016-06-09 10:56:07","2016-06-09 10:30:00",-1,"Today I would call day of political correctness, all politically incorrect statements are deleted from bug tracking system, nice #n #xfb"
6,"2016-06-09 11:24:32","2016-06-09 11:15:00",1,"I had big arguing with colleagues about restart ability of data transformation. Internal colleague is really stubborn #p #xfb"
7,"2016-06-09 12:38:38","2016-06-09 12:00:00",1,"Restaurant was today extremely crowded, but we still found the table to eat our lunch in peaceful environment #p #xfb"
8,"2016-06-09 12:46:38","2016-06-09 12:45:00",1,"Searching for options to visualize dependencies in graph. Suitable option for it @Graphviz. I don't have so much data, so no problem #p #xfb"
9,"2016-06-09 12:54:15","2016-06-09 12:45:00",1,"I am really interested what result I get from visualization. What I can see already there is no split between two major parts #p #xfb"
10,"2016-06-09 13:31:35","2016-06-09 13:30:00",-1,"Unfortunately I cannot download @Graphviz because site is not responding. So, I will try later, maybe some maintenance or such issue #n #xfb"
11,"2016-06-09 14:49:59","2016-06-09 14:15:00",-1,"Struggling with integration types. And I cannot find simple append of not existing data yet and no documentation exists at all #n #xfb"
12,"2016-06-09 15:33:42","2016-06-09 15:00:00",-1,"Going to breathe some fresh air since I am starting to have headache from lack of oxygen in the open space #n #xfb"
13,"2016-06-09 15:58:24","2016-06-09 15:45:00",1,"Had good moment on the terrace with colleague and discussing any other topics than work was good to get rid of my headache #p #xfb"
14,"2016-06-09 16:45:56","2016-06-09 16:30:00",1,"Debugging all the solutions and trying to make them functional after I have been successful with first one of them #p #xfb"
15,"2016-06-09 17:17:27","2016-06-09 17:15:00",-1,"Thank you @graphvizit it's it works but with over 1200 relations graphics is terrible to manage and fails because of lack in memory #n #xfb"
16,"2016-06-09 18:20:03","2016-06-09 18:00:00",1,"I have returned back at home. And put kids into shower where they are shower themselves, they love it and I just listen what they do #p #xfb"
17,"2016-06-09 19:01:51","2016-06-09 18:45:00",1,"Friends came over to visit us, drink wine, talk and relax before we go to school have to parent meeting. Wondering what to expect #p #xfb"
18,"2016-06-09 19:32:24","2016-06-09 19:30:00",1,"Sitting at the parents evening which is organized by school. I am really interested what this would be about. #p #xfb"
19,"2016-06-09 20:17:12","2016-06-09 20:15:00",-1,"It's boring as usual but necessary to be here. If it would be presentation for car mechanics it would be every single part per slide #n #xfb"
20,"2016-06-09 21:39:04","2016-06-09 21:00:00",1,"We are back home. The second part of parents teacher meeting was good. Kids are already sleeping and we are watching #Kazma show #p #xfb"
21,"2016-06-09 21:48:40","2016-06-09 21:45:00",1,"I have to say #Kazma is really crazy dude. If it's real then it's good. We are continuing to watch breathless @streamCZ #p #xfb"
22,"2016-06-09 22:33:21","2016-06-09 22:30:00",1,"We are continuing with #Kazma at @streamCZ and like his yes man and fake Jim Carrey. It's bombshell. #p #xfb"
23,"2016-06-09 23:22:29","2016-06-09 23:15:00",1,"Planning trip on Sunday with friend and looking for options. We have chosen twenty kilometers one km up and one and half down #p #xfb"
24,"2016-06-10 00:34:23","2016-06-09 23:59:59",-1,"Trip is routed and planned. Question is what weather will be. I hope in sunny at least acceptable is cloudy with minimum rain #n #xfb"
1,"2016-06-10 07:43:33","2016-06-10 07:30:00",-1,"Today is beautiful morning, I hope the weekend would be the same, but weather forecast said it will rain whole week. #n #xfb"
2,"2016-06-10 08:19:18","2016-06-10 08:15:00",1,"Maya complained girls cannot invite her to theirs birthday, but she invited them. I told her she celebrate today grandma's birthday #p #xfb"
3,"2016-06-10 09:46:45","2016-06-10 09:45:00",1,"Continue with visualization about processes and searching and pointing out by color anomalies. It's fun to confirm college counts #p #xfb"
4,"2016-06-10 11:14:35","2016-06-10 10:30:00",-1,"Uff, it's really tough day when everyone needs to help with something and I need to finish my work as well #n #xfb"
5,"2016-06-10 11:20:51","2016-06-10 11:15:00",1,"Continue with my work and waiting for team leader with lunch. Anyway today will be short day so I need too be quite quick #p #xfb"
6,"2016-06-10 12:22:38","2016-06-10 12:00:00",1,"Having good talk with colleagues about most disgusting foods around the world with inspiration taken from @iDNEScz articles #p #xfb"
7,"2016-06-10 12:46:01","2016-06-10 12:45:00",1,"Testing mappings one by one so I can prepare package today late night. So, it could be ready for including to regular load #p #xfb"
8,"2016-06-10 13:56:33","2016-06-10 13:30:00",-1,"Chasing the error which happened on production which is especially unpleasant because it's quite non deterministic #n #xfb"
9,"2016-06-10 14:32:43","2016-06-10 14:15:00",1,"Going to train and home to take care about family and take them to Basel airport later today. I hope Iva is better, she has cold #p #xfb"
10,"2016-06-10 15:35:53","2016-06-10 15:00:00",1,"I just prepared spaghetti for kids and and during the time when they are eating I need to put suits into the car and then check kids #p #xfb"
11,"2016-06-10 16:11:46","2016-06-10 15:45:00",1,"Everything is ready luggages are in the car and kids are keen to sit in the car and wait till we go how excited they are from trip #p #xfb"
12,"2016-06-10 18:19:08","2016-06-10 18:00:00",-1,"The road to Basel airport was terrible, two traffic jams and terrible stress if we make it on time and right now I need to go back #n #xfb"
13,"2016-06-10 18:57:21","2016-06-10 18:45:00",1,"The way back is much more comfortable because so far it's without traffic jam And I can use tempomat so let the right leg rest a bit #p #xfb"
14,"2016-06-10 20:01:49","2016-06-10 19:30:00",1,"I am back at home and really glad that I can relax. Almost three hours in the car are unpleasant, so I have enough for while #p #xfb"
15,"2016-06-10 20:39:42","2016-06-10 20:15:00",1,"Expecting sms from family if they arrived ok. I hope they did, they are just on the way from German airport to Czech Republic #p #xfb"
16,"2016-06-10 21:46:11","2016-06-10 21:45:00",1,"I am completely tired and hungry right now so let's get some meal from grill and pick up some coke from basement #p #xfb"
17,"2016-06-10 22:45:10","2016-06-10 22:30:00",1,"I prepared for my self chicken breasts with tomatoes and bread and currently watching @JanTuna and his #Enough TV show at @streamCZ #p #xfb"
18,"2016-06-10 23:32:54","2016-06-10 23:15:00",1,"Finalizing day with something sweet: strawberries, hint of powder sugar and mascarpone, yummy. Together with watching another show #p #xfb"
19,"2016-06-11 00:09:06","2016-06-10 23:59:59",1,"Watching famous brands at @streamCZ about @AllBlacks which is really big legend and famous brand. And I am almost ready to go sleep #p #xfb"
1,"2016-06-11 09:02:26","2016-06-11 09:00:00",1,"For Saturday morning is too early to woke up and leave the bed, especially when family is far far away and I have peaceful morning #p #xfb"
2,"2016-06-11 10:02:30","2016-06-11 09:45:00",1,"Alarms and various interactions don't let me continue with sleeping. But I will stay in the bed little bit longer than usual #p #xfb"
3,"2016-06-11 10:58:23","2016-06-11 10:30:00",1,"There is nothing better than lazy morning and stay in bed when family is not at home. I miss them of course but this is compensation #p #xfb"
4,"2016-06-11 11:32:26","2016-06-11 11:15:00",-1,"I need to find something for breakfast. And as I can see there is ugly weather it's dark, windy a raining a lot. Time to stay in bed #n #xfb"
5,"2016-06-11 12:21:26","2016-06-11 12:00:00",1,"After small breakfast I am watching second episode of Top Gear, let's see if it is such good as the first one #p #xfb"
